timestamp,RAM_Usage_In_Percentage,CPU_Usage_In_Percentage,DISK_Usage_In_Percantage
Fri 21 Jan 2022 13:36:59 +0000,54.9,6.5,17.8
Fri 21 Jan 2022 13:37:09 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 13:37:19 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 13:37:29 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 13:37:39 +0000,54.9,7.3,17.8
Fri 21 Jan 2022 13:37:49 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 13:37:59 +0000,54.9,6.8,17.8
Fri 21 Jan 2022 13:38:09 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 13:38:19 +0000,54.9,6.1,17.8
Fri 21 Jan 2022 13:38:29 +0000,54.9,6.0,17.8
Fri 21 Jan 2022 13:38:39 +0000,54.9,7.3,17.8
Fri 21 Jan 2022 13:38:49 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 13:38:59 +0000,54.9,6.0,17.8
Fri 21 Jan 2022 13:39:09 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 13:39:19 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 13:39:29 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 13:39:39 +0000,54.9,7.4,17.8
Fri 21 Jan 2022 13:39:49 +0000,54.9,10.3,17.8
Fri 21 Jan 2022 13:39:59 +0000,54.9,7.0,17.8
Fri 21 Jan 2022 13:40:09 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 13:40:19 +0000,54.9,6.2,17.8
Fri 21 Jan 2022 13:40:29 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 13:40:39 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 13:40:49 +0000,54.9,7.0,17.8
Fri 21 Jan 2022 13:40:59 +0000,54.9,6.5,17.8
Fri 21 Jan 2022 13:41:09 +0000,54.9,7.0,17.8
Fri 21 Jan 2022 13:41:19 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 13:41:29 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 13:41:39 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 13:41:49 +0000,54.9,7.0,17.8
Fri 21 Jan 2022 13:41:59 +0000,54.9,6.9,17.8
Fri 21 Jan 2022 13:42:09 +0000,54.9,5.1,17.8
Fri 21 Jan 2022 13:42:19 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 13:42:29 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 13:42:39 +0000,54.9,6.3,17.8
Fri 21 Jan 2022 13:42:49 +0000,54.9,8.4,17.8
Fri 21 Jan 2022 13:42:59 +0000,54.9,6.4,17.8
Fri 21 Jan 2022 13:43:09 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 13:43:19 +0000,54.9,5.1,17.8
Fri 21 Jan 2022 13:43:29 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 13:43:39 +0000,54.9,5.9,17.8
Fri 21 Jan 2022 13:43:49 +0000,54.9,6.9,17.8
Fri 21 Jan 2022 13:43:59 +0000,54.9,6.7,17.8
Fri 21 Jan 2022 13:44:09 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 13:44:19 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 13:44:29 +0000,54.9,6.6,17.8
Fri 21 Jan 2022 13:44:39 +0000,54.9,5.9,17.8
Fri 21 Jan 2022 13:44:49 +0000,54.9,7.3,17.8
Fri 21 Jan 2022 13:44:59 +0000,54.9,6.6,17.8
Fri 21 Jan 2022 13:45:09 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 13:45:19 +0000,54.9,6.1,17.8
Fri 21 Jan 2022 13:45:29 +0000,54.9,7.2,17.8
Fri 21 Jan 2022 13:45:39 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 13:45:49 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 13:45:59 +0000,54.9,8.5,17.8
Fri 21 Jan 2022 13:46:09 +0000,54.9,5.1,17.8
Fri 21 Jan 2022 13:46:19 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 13:46:29 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 13:46:39 +0000,54.9,6.5,17.8
Fri 21 Jan 2022 13:46:49 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 13:46:59 +0000,54.9,7.8,17.8
Fri 21 Jan 2022 13:47:09 +0000,54.9,5.2,17.8
Fri 21 Jan 2022 13:47:19 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 13:47:29 +0000,54.9,5.2,17.8
Fri 21 Jan 2022 13:47:39 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 13:47:49 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 13:47:59 +0000,54.9,8.6,17.8
Fri 21 Jan 2022 13:48:09 +0000,54.9,6.2,17.8
Fri 21 Jan 2022 13:48:19 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 13:48:29 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 13:48:39 +0000,54.9,6.0,17.8
Fri 21 Jan 2022 13:48:49 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 13:48:59 +0000,54.9,7.5,17.8
Fri 21 Jan 2022 13:49:09 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 13:49:19 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 13:49:29 +0000,54.9,6.3,17.8
Fri 21 Jan 2022 13:49:39 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 13:49:49 +0000,54.9,5.9,17.8
Fri 21 Jan 2022 13:49:59 +0000,54.9,7.7,17.8
Fri 21 Jan 2022 13:50:09 +0000,54.9,6.6,17.8
Fri 21 Jan 2022 13:50:19 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 13:50:29 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 13:50:39 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 13:50:49 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 13:50:59 +0000,54.9,7.0,17.8
Fri 21 Jan 2022 13:51:09 +0000,54.9,6.9,17.8
Fri 21 Jan 2022 13:51:19 +0000,54.9,5.9,17.8
Fri 21 Jan 2022 13:51:29 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 13:51:39 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 13:51:49 +0000,54.9,5.2,17.8
Fri 21 Jan 2022 13:51:59 +0000,54.9,7.2,17.8
Fri 21 Jan 2022 13:52:09 +0000,54.9,7.5,17.8
Fri 21 Jan 2022 13:52:19 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 13:52:29 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 13:52:39 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 13:52:49 +0000,54.9,6.0,17.8
Fri 21 Jan 2022 13:52:59 +0000,54.9,7.3,17.8
Fri 21 Jan 2022 13:53:09 +0000,54.9,6.7,17.8
Fri 21 Jan 2022 13:53:19 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 13:53:29 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 13:53:39 +0000,54.9,6.2,17.8
Fri 21 Jan 2022 13:53:49 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 13:53:59 +0000,54.9,6.5,17.8
Fri 21 Jan 2022 13:54:09 +0000,54.9,7.3,17.8
Fri 21 Jan 2022 13:54:19 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 13:54:29 +0000,54.9,6.1,17.8
Fri 21 Jan 2022 13:54:39 +0000,54.9,5.9,17.8
Fri 21 Jan 2022 13:54:49 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 13:54:59 +0000,54.9,6.5,17.8
Fri 21 Jan 2022 13:55:09 +0000,54.9,6.1,17.8
Fri 21 Jan 2022 13:55:19 +0000,54.9,6.9,17.8
Fri 21 Jan 2022 13:55:29 +0000,54.9,6.3,17.8
Fri 21 Jan 2022 13:55:39 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 13:55:50 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 13:56:00 +0000,54.9,6.9,17.8
Fri 21 Jan 2022 13:56:10 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 13:56:20 +0000,54.9,7.2,17.8
Fri 21 Jan 2022 13:56:30 +0000,54.9,6.0,17.8
Fri 21 Jan 2022 13:56:40 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 13:56:50 +0000,54.9,5.9,17.8
Fri 21 Jan 2022 13:57:00 +0000,54.9,6.6,17.8
Fri 21 Jan 2022 13:57:10 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 13:57:20 +0000,54.9,6.8,17.8
Fri 21 Jan 2022 13:57:30 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 13:57:40 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 13:57:50 +0000,54.9,6.6,17.8
Fri 21 Jan 2022 13:58:00 +0000,54.9,7.1,17.8
Fri 21 Jan 2022 13:58:10 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 13:58:20 +0000,54.9,7.0,17.8
Fri 21 Jan 2022 13:58:30 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 13:58:40 +0000,54.9,5.1,17.8
Fri 21 Jan 2022 13:58:50 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 13:59:00 +0000,54.9,6.3,17.8
Fri 21 Jan 2022 13:59:10 +0000,54.9,6.2,17.8
Fri 21 Jan 2022 13:59:20 +0000,54.9,7.4,17.8
Fri 21 Jan 2022 13:59:30 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 13:59:40 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 13:59:50 +0000,54.9,6.2,17.8
Fri 21 Jan 2022 14:00:00 +0000,54.9,12.3,17.8
Fri 21 Jan 2022 14:00:10 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:00:20 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:00:30 +0000,54.9,7.2,17.8
Fri 21 Jan 2022 14:00:40 +0000,54.9,5.9,17.8
Fri 21 Jan 2022 14:00:50 +0000,54.9,5.9,17.8
Fri 21 Jan 2022 14:01:00 +0000,54.9,6.7,17.8
Fri 21 Jan 2022 14:01:10 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:01:20 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:01:30 +0000,54.9,6.8,17.8
Fri 21 Jan 2022 14:01:40 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 14:01:50 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:02:00 +0000,54.9,7.0,17.8
Fri 21 Jan 2022 14:02:10 +0000,54.9,6.3,17.8
Fri 21 Jan 2022 14:02:20 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:02:30 +0000,54.9,7.5,17.8
Fri 21 Jan 2022 14:02:40 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:02:50 +0000,54.9,7.1,17.8
Fri 21 Jan 2022 14:03:00 +0000,54.9,6.4,17.8
Fri 21 Jan 2022 14:03:10 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:03:20 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 14:03:30 +0000,54.9,7.4,17.8
Fri 21 Jan 2022 14:03:40 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:03:50 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 14:04:00 +0000,54.9,6.3,17.8
Fri 21 Jan 2022 14:04:10 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:04:20 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:04:30 +0000,54.9,8.6,17.8
Fri 21 Jan 2022 14:04:40 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:04:50 +0000,54.9,6.9,17.8
Fri 21 Jan 2022 14:05:00 +0000,54.9,6.4,17.8
Fri 21 Jan 2022 14:05:10 +0000,54.9,5.9,17.8
Fri 21 Jan 2022 14:05:20 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:05:30 +0000,54.9,6.6,17.8
Fri 21 Jan 2022 14:05:40 +0000,54.9,6.9,17.8
Fri 21 Jan 2022 14:05:50 +0000,54.9,5.9,17.8
Fri 21 Jan 2022 14:06:00 +0000,54.9,6.7,17.8
Fri 21 Jan 2022 14:06:10 +0000,54.9,6.1,17.8
Fri 21 Jan 2022 14:06:20 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:06:30 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:06:40 +0000,54.9,7.1,17.8
Fri 21 Jan 2022 14:06:50 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:07:00 +0000,54.9,6.2,17.8
Fri 21 Jan 2022 14:07:10 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:07:20 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:07:30 +0000,54.9,6.2,17.8
Fri 21 Jan 2022 14:07:40 +0000,54.9,6.9,17.8
Fri 21 Jan 2022 14:07:50 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:08:00 +0000,54.9,7.3,17.8
Fri 21 Jan 2022 14:08:10 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 14:08:20 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 14:08:30 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 14:08:40 +0000,54.9,6.9,17.8
Fri 21 Jan 2022 14:08:50 +0000,54.9,6.5,17.8
Fri 21 Jan 2022 14:09:00 +0000,54.9,6.4,17.8
Fri 21 Jan 2022 14:09:10 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 14:09:20 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:09:30 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 14:09:40 +0000,54.9,6.6,17.8
Fri 21 Jan 2022 14:09:50 +0000,54.9,6.2,17.8
Fri 21 Jan 2022 14:10:00 +0000,54.9,7.3,17.8
Fri 21 Jan 2022 14:10:10 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 14:10:20 +0000,54.9,6.3,17.8
Fri 21 Jan 2022 14:10:30 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:10:40 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:10:50 +0000,54.9,7.0,17.8
Fri 21 Jan 2022 14:11:00 +0000,54.9,6.3,17.8
Fri 21 Jan 2022 14:11:10 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:11:20 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:11:30 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:11:40 +0000,54.9,6.3,17.8
Fri 21 Jan 2022 14:11:50 +0000,54.9,7.3,17.8
Fri 21 Jan 2022 14:12:00 +0000,54.9,6.7,17.8
Fri 21 Jan 2022 14:12:10 +0000,54.9,5.2,17.8
Fri 21 Jan 2022 14:12:20 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:12:30 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:12:40 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:12:50 +0000,54.9,7.3,17.8
Fri 21 Jan 2022 14:13:00 +0000,54.9,7.9,17.8
Fri 21 Jan 2022 14:13:10 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:13:20 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:13:30 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:13:40 +0000,54.9,5.2,17.8
Fri 21 Jan 2022 14:13:50 +0000,54.9,7.1,17.8
Fri 21 Jan 2022 14:14:00 +0000,54.9,6.7,17.8
Fri 21 Jan 2022 14:14:10 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 14:14:20 +0000,54.9,6.5,17.8
Fri 21 Jan 2022 14:14:30 +0000,54.9,6.2,17.8
Fri 21 Jan 2022 14:14:40 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:14:50 +0000,54.9,7.5,17.8
Fri 21 Jan 2022 14:15:00 +0000,54.9,6.5,17.8
Fri 21 Jan 2022 14:15:10 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:15:20 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:15:30 +0000,54.9,6.4,17.8
Fri 21 Jan 2022 14:15:40 +0000,54.9,6.2,17.8
Fri 21 Jan 2022 14:15:51 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:16:01 +0000,54.9,8.3,17.8
Fri 21 Jan 2022 14:16:11 +0000,54.9,6.0,17.8
Fri 21 Jan 2022 14:16:21 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:16:31 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 14:16:41 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 14:16:51 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:17:01 +0000,54.9,7.8,17.8
Fri 21 Jan 2022 14:17:11 +0000,54.9,6.4,17.8
Fri 21 Jan 2022 14:17:21 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:17:31 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:17:41 +0000,54.9,5.2,17.8
Fri 21 Jan 2022 14:17:51 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:18:01 +0000,54.9,8.5,17.8
Fri 21 Jan 2022 14:18:11 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:18:21 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:18:31 +0000,54.9,6.0,17.8
Fri 21 Jan 2022 14:18:41 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:18:51 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:19:01 +0000,54.9,7.4,17.8
Fri 21 Jan 2022 14:19:11 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:19:21 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:19:31 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:19:41 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 14:19:51 +0000,54.9,6.7,17.8
Fri 21 Jan 2022 14:20:01 +0000,54.9,7.6,17.8
Fri 21 Jan 2022 14:20:11 +0000,54.9,6.7,17.8
Fri 21 Jan 2022 14:20:21 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:20:31 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 14:20:41 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 14:20:51 +0000,54.9,6.2,17.8
Fri 21 Jan 2022 14:21:01 +0000,54.9,5.9,17.8
Fri 21 Jan 2022 14:21:11 +0000,54.9,7.6,17.8
Fri 21 Jan 2022 14:21:21 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:21:31 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 14:21:41 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:21:51 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 14:22:01 +0000,54.9,6.9,17.8
Fri 21 Jan 2022 14:22:11 +0000,54.9,6.9,17.8
Fri 21 Jan 2022 14:22:21 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:22:31 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:22:41 +0000,54.9,5.9,17.8
Fri 21 Jan 2022 14:22:51 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:23:01 +0000,54.9,6.4,17.8
Fri 21 Jan 2022 14:23:11 +0000,54.9,6.6,17.8
Fri 21 Jan 2022 14:23:21 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:23:31 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:23:41 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 14:23:51 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:24:01 +0000,54.9,7.3,17.8
Fri 21 Jan 2022 14:24:11 +0000,54.9,7.1,17.8
Fri 21 Jan 2022 14:24:21 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 14:24:31 +0000,54.9,6.3,17.8
Fri 21 Jan 2022 14:24:41 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 14:24:51 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:25:01 +0000,54.9,6.4,17.8
Fri 21 Jan 2022 14:25:11 +0000,54.9,5.6,17.8
Fri 21 Jan 2022 14:25:21 +0000,54.9,6.7,17.8
Fri 21 Jan 2022 14:25:31 +0000,54.9,7.2,17.8
Fri 21 Jan 2022 14:25:41 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:25:51 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 14:26:01 +0000,54.9,6.5,17.8
Fri 21 Jan 2022 14:26:11 +0000,54.9,5.2,17.8
Fri 21 Jan 2022 14:26:21 +0000,54.9,7.0,17.8
Fri 21 Jan 2022 14:26:31 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:26:41 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:26:51 +0000,54.9,6.2,17.8
Fri 21 Jan 2022 14:27:01 +0000,54.9,6.1,17.8
Fri 21 Jan 2022 14:27:11 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 14:27:21 +0000,54.9,7.2,17.8
Fri 21 Jan 2022 14:27:31 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:27:41 +0000,54.9,5.2,17.8
Fri 21 Jan 2022 14:27:51 +0000,54.9,7.2,17.8
Fri 21 Jan 2022 14:28:01 +0000,55.0,6.0,17.8
Fri 21 Jan 2022 14:28:11 +0000,54.9,6.3,17.8
Fri 21 Jan 2022 14:28:21 +0000,54.9,7.0,17.8
Fri 21 Jan 2022 14:28:31 +0000,54.9,5.2,17.8
Fri 21 Jan 2022 14:28:41 +0000,54.9,5.2,17.8
Fri 21 Jan 2022 14:28:51 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:29:01 +0000,54.9,6.0,17.8
Fri 21 Jan 2022 14:29:11 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:29:21 +0000,54.9,7.3,17.8
Fri 21 Jan 2022 14:29:31 +0000,54.9,6.2,17.8
Fri 21 Jan 2022 14:29:41 +0000,54.9,5.4,17.8
Fri 21 Jan 2022 14:29:51 +0000,54.9,6.7,17.8
Fri 21 Jan 2022 14:30:01 +0000,55.0,6.3,17.8
Fri 21 Jan 2022 14:30:11 +0000,54.9,6.4,17.8
Fri 21 Jan 2022 14:30:21 +0000,54.9,5.7,17.8
Fri 21 Jan 2022 14:30:31 +0000,54.9,6.7,17.8
Fri 21 Jan 2022 14:30:41 +0000,54.9,5.1,17.8
Fri 21 Jan 2022 14:30:51 +0000,54.9,6.5,17.8
Fri 21 Jan 2022 14:31:01 +0000,54.9,6.2,17.8
Fri 21 Jan 2022 14:31:11 +0000,54.9,5.0,17.8
Fri 21 Jan 2022 14:31:21 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:31:31 +0000,54.9,7.0,17.8
Fri 21 Jan 2022 14:31:41 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:31:51 +0000,54.9,6.1,17.8
Fri 21 Jan 2022 14:32:01 +0000,55.0,5.9,17.8
Fri 21 Jan 2022 14:32:11 +0000,54.9,5.1,17.8
Fri 21 Jan 2022 14:32:21 +0000,54.9,5.2,17.8
Fri 21 Jan 2022 14:32:31 +0000,54.9,7.1,17.8
Fri 21 Jan 2022 14:32:41 +0000,54.9,5.9,17.8
Fri 21 Jan 2022 14:32:51 +0000,54.9,5.8,17.8
Fri 21 Jan 2022 14:33:01 +0000,54.9,7.3,17.8
Fri 21 Jan 2022 14:33:11 +0000,54.9,5.2,17.8
Fri 21 Jan 2022 14:33:21 +0000,54.9,5.5,17.8
Fri 21 Jan 2022 14:33:31 +0000,54.9,7.1,17.8
Fri 21 Jan 2022 14:33:41 +0000,54.9,5.3,17.8
Fri 21 Jan 2022 14:33:51 +0000,54.9,7.2,17.8
Fri 21 Jan 2022 14:34:01 +0000,54.9,6.1,17.8
Fri 21 Jan 2022 14:34:11 +0000,54.9,5.3,17.8
